2016/3/22 12:00,3.07 
2016/3/22 12:15,3.41 
2016/3/22 12:30,3.91 
2016/3/22 12:45,4.05 
2016/3/22 13:00,3.68 
2016/3/22 13:15,3.21 
2016/3/22 13:30,3.02 
2016/3/22 13:45,3.32 
2016/3/22 14:00,3.30 
2016/3/22 14:15,3.15 
2016/3/22 14:30,3.94 
2016/3/22 14:45,6.55 
2016/3/22 15:00,9.11 
2016/3/22 15:15,10.08 
2016/3/22 15:30,10.08 
2016/3/22 15:45,9.39 
2016/3/22 16:00,8.90 
2016/3/22 16:15,8.47 
2016/3/22 16:30,8.56 
2016/3/22 16:45,8.75 
2016/3/22 17:00,8.85 
2016/3/22 17:15,9.48 
2016/3/22 17:30,9.71 
2016/3/22 17:45,9.59 
2016/3/22 18:00,9.61 
2016/3/22 18:15,9.63 
2016/3/22 18:30,9.74 
2016/3/22 18:45,9.63 
2016/3/22 19:00,9.26 
2016/3/22 19:15,8.99 
2016/3/22 19:30,8.57 
2016/3/22 19:45,7.83 
2016/3/22 20:00,7.09 
2016/3/22 20:15,6.43 
2016/3/22 20:30,5.35 
2016/3/22 20:45,3.97 
2016/3/22 21:00,3.26 
2016/3/22 21:15,3.42 
2016/3/22 21:30,4.09 
2016/3/22 21:45,4.03 
2016/3/22 22:00,2.86 
2016/3/22 22:15,1.95 
2016/3/22 22:30,1.26 
2016/3/22 22:45,0.66 
2016/3/22 23:00,0.88 
2016/3/22 23:15,2.16 
2016/3/22 23:30,3.20 
2016/3/22 23:45,3.28 
2016/3/23 0:00,2.76 
2016/3/23 0:15,2.36 
2016/3/23 0:30,2.20 
2016/3/23 0:45,1.74 
2016/3/23 1:00,1.67 
2016/3/23 1:15,2.01 
2016/3/23 1:30,2.19 
2016/3/23 1:45,2.57 
2016/3/23 2:00,2.94 
2016/3/23 2:15,3.12 
2016/3/23 2:30,3.46 
2016/3/23 2:45,3.91 
2016/3/23 3:00,4.59 
2016/3/23 3:15,5.38 
2016/3/23 3:30,6.03 
2016/3/23 3:45,6.68 
2016/3/23 4:00,7.23 
2016/3/23 4:15,7.66 
2016/3/23 4:30,7.81 
2016/3/23 4:45,7.50 
2016/3/23 5:00,7.14 
2016/3/23 5:15,6.94 
2016/3/23 5:30,6.79 
2016/3/23 5:45,6.79 
2016/3/23 6:00,6.91 
2016/3/23 6:15,6.80 
2016/3/23 6:30,6.39 
2016/3/23 6:45,5.90 
2016/3/23 7:00,5.74 
2016/3/23 7:15,5.93 
2016/3/23 7:30,6.05 
2016/3/23 7:45,6.30 
2016/3/23 8:00,6.68 
2016/3/23 8:15,6.87 
2016/3/23 8:30,6.92 
2016/3/23 8:45,6.88 
2016/3/23 9:00,6.87 
2016/3/23 9:15,7.10 
2016/3/23 9:30,7.39 
2016/3/23 9:45,7.36 
2016/3/23 10:00,7.36 
2016/3/23 10:15,7.67 
2016/3/23 10:30,8.19 
2016/3/23 10:45,9.01 
2016/3/23 11:00,9.72 
2016/3/23 11:15,10.15 
2016/3/23 11:30,10.38 
2016/3/23 11:45,10.37 
2016/3/23 12:00,10.45 
2016/3/23 12:15,10.56 
2016/3/23 12:30,10.56 
2016/3/23 12:45,10.52 
2016/3/23 13:00,10.38 
2016/3/23 13:15,10.30 
2016/3/23 13:30,10.20 
2016/3/23 13:45,10.30 
2016/3/23 14:00,10.55 
2016/3/23 14:15,10.44 
2016/3/23 14:30,10.27 
2016/3/23 14:45,10.32 
2016/3/23 15:00,10.39 
2016/3/23 15:15,10.26 
2016/3/23 15:30,9.98 
2016/3/23 15:45,9.73 
2016/3/23 16:00,9.79 
2016/3/23 16:15,10.20 
2016/3/23 16:30,10.52 
2016/3/23 16:45,10.49 
2016/3/23 17:00,10.36 
2016/3/23 17:15,10.20 
2016/3/23 17:30,9.98 
2016/3/23 17:45,9.78 
2016/3/23 18:00,9.57 
2016/3/23 18:15,9.30 
2016/3/23 18:30,8.99 
2016/3/23 18:45,8.80 
2016/3/23 19:00,8.67 
2016/3/23 19:15,8.41 
2016/3/23 19:30,7.75 
2016/3/23 19:45,7.17 
2016/3/23 20:00,7.08 
2016/3/23 20:15,6.91 
2016/3/23 20:30,6.49 
2016/3/23 20:45,5.90 
2016/3/23 21:00,5.38 
2016/3/23 21:15,5.20 
2016/3/23 21:30,5.36 
2016/3/23 21:45,5.77 
2016/3/23 22:00,5.87 
2016/3/23 22:15,5.74 
2016/3/23 22:30,6.31 
2016/3/23 22:45,7.21 
2016/3/23 23:00,7.42 
2016/3/23 23:15,7.39 
2016/3/23 23:30,7.71 
2016/3/23 23:45,8.23 
2016/3/24 0:00,8.13 
2016/3/24 0:15,7.47 
2016/3/24 0:30,7.31 
2016/3/24 0:45,7.51 
2016/3/24 1:00,7.77 
2016/3/24 1:15,8.23 
2016/3/24 1:30,8.61 
2016/3/24 1:45,8.62 
2016/3/24 2:00,8.42 
2016/3/24 2:15,8.44 
2016/3/24 2:30,8.59 
2016/3/24 2:45,8.54 
2016/3/24 3:00,8.55 
2016/3/24 3:15,8.72 
2016/3/24 3:30,8.72 
2016/3/24 3:45,8.60 
2016/3/24 4:00,8.33 
2016/3/24 4:15,8.09 
2016/3/24 4:30,8.02 
2016/3/24 4:45,7.88 
2016/3/24 5:00,7.69 
2016/3/24 5:15,7.63 
2016/3/24 5:30,7.98 
2016/3/24 5:45,8.37 
2016/3/24 6:00,8.26 
2016/3/24 6:15,7.94 
2016/3/24 6:30,7.74 
2016/3/24 6:45,7.86 
2016/3/24 7:00,7.91 
2016/3/24 7:15,7.63 
2016/3/24 7:30,7.58 
2016/3/24 7:45,7.93 
2016/3/24 8:00,8.23 
2016/3/24 8:15,8.40 
2016/3/24 8:30,8.53 
2016/3/24 8:45,8.25 
2016/3/24 9:00,7.83 
2016/3/24 9:15,7.84 
2016/3/24 9:30,8.19 
2016/3/24 9:45,8.30 
2016/3/24 10:00,8.19 
2016/3/24 10:15,8.18 
2016/3/24 10:30,8.31 
2016/3/24 10:45,8.46 
2016/3/24 11:00,8.37 
2016/3/24 11:15,8.41 
2016/3/24 11:30,8.57 
2016/3/24 11:45,8.66 
2016/3/24 12:00,8.82 
2016/3/24 12:15,9.10 
2016/3/24 12:30,9.43 
2016/3/24 12:45,9.62 
2016/3/24 13:00,9.70 
2016/3/24 13:15,10.14 
2016/3/24 13:30,10.67 
2016/3/24 13:45,10.79 
2016/3/24 14:00,10.89 
2016/3/24 14:15,11.24 
2016/3/24 14:30,11.60 
2016/3/24 14:45,11.63 
2016/3/24 15:00,11.54 
2016/3/24 15:15,11.49 
2016/3/24 15:30,11.46 
2016/3/24 15:45,11.31 
2016/3/24 16:00,11.03 
2016/3/24 16:15,10.89 
2016/3/24 16:30,10.66 
2016/3/24 16:45,10.21 
2016/3/24 17:00,9.65 
2016/3/24 17:15,9.29 
2016/3/24 17:30,9.34 
2016/3/24 17:45,9.38 
2016/3/24 18:00,9.02 
2016/3/24 18:15,8.85 
2016/3/24 18:30,8.89 
2016/3/24 18:45,8.64 
2016/3/24 19:00,8.16 
2016/3/24 19:15,7.42 
2016/3/24 19:30,6.48 
2016/3/24 19:45,5.71 
2016/3/24 20:00,5.19 
2016/3/24 20:15,4.81 
2016/3/24 20:30,4.56 
2016/3/24 20:45,4.27 
2016/3/24 21:00,4.00 
2016/3/24 21:15,3.89 
2016/3/24 21:30,3.84 
2016/3/24 21:45,3.77 
2016/3/24 22:00,3.82 
2016/3/24 22:15,3.86 
2016/3/24 22:30,3.82 
2016/3/24 22:45,4.07 
2016/3/24 23:00,4.90 
2016/3/24 23:15,5.58 
2016/3/24 23:30,5.62 
2016/3/24 23:45,5.56 
2016/3/25 0:00,6.07 
2016/3/25 0:15,6.65 
2016/3/25 0:30,6.80 
2016/3/25 0:45,6.96 
2016/3/25 1:00,7.21 
2016/3/25 1:15,7.54 
2016/3/25 1:30,7.59 
2016/3/25 1:45,7.26 
2016/3/25 2:00,6.90 
2016/3/25 2:15,6.93 
2016/3/25 2:30,7.25 
2016/3/25 2:45,7.43 
2016/3/25 3:00,7.25 
2016/3/25 3:15,7.09 
2016/3/25 3:30,7.35 
2016/3/25 3:45,7.50 
2016/3/25 4:00,7.70 
2016/3/25 4:15,8.27 
2016/3/25 4:30,8.78 
2016/3/25 4:45,8.95 
2016/3/25 5:00,8.73 
2016/3/25 5:15,8.45 
2016/3/25 5:30,8.37 
2016/3/25 5:45,8.11 
2016/3/25 6:00,7.60 
2016/3/25 6:15,7.36 
2016/3/25 6:30,7.44 
2016/3/25 6:45,7.54 
2016/3/25 7:00,7.85 
2016/3/25 7:15,8.14 
2016/3/25 7:30,7.88 
2016/3/25 7:45,7.71 
2016/3/25 8:00,8.20 
2016/3/25 8:15,8.89 
2016/3/25 8:30,9.27 
2016/3/25 8:45,9.21 
2016/3/25 9:00,9.16 
2016/3/25 9:15,8.73 
2016/3/25 9:30,7.97 
2016/3/25 9:45,7.80 
2016/3/25 10:00,8.46 
2016/3/25 10:15,9.53 
2016/3/25 10:30,9.97 
2016/3/25 10:45,9.97 
2016/3/25 11:00,10.07 
2016/3/25 11:15,10.19 
2016/3/25 11:30,10.15 
2016/3/25 11:45,10.29 
2016/3/25 12:00,10.53 
2016/3/25 12:15,10.56 
2016/3/25 12:30,10.70 
2016/3/25 12:45,10.82 
2016/3/25 13:00,11.33 
2016/3/25 13:15,11.79 
2016/3/25 13:30,11.73 
2016/3/25 13:45,11.73 
2016/3/25 14:00,11.84 
2016/3/25 14:15,11.99 
2016/3/25 14:30,12.13 
2016/3/25 14:45,12.08 
2016/3/25 15:00,12.01 
2016/3/25 15:15,12.34 
2016/3/25 15:30,12.31 
2016/3/25 15:45,12.10 
2016/3/25 16:00,12.22 
2016/3/25 16:15,12.36 
2016/3/25 16:30,12.32 
2016/3/25 16:45,12.24 
2016/3/25 17:00,12.33 
2016/3/25 17:15,12.21 
2016/3/25 17:30,11.95 
2016/3/25 17:45,11.72 
2016/3/25 18:00,11.41 
2016/3/25 18:15,10.98 
2016/3/25 18:30,10.53 
2016/3/25 18:45,10.25 
2016/3/25 19:00,9.99 
2016/3/25 19:15,9.37 
2016/3/25 19:30,8.43 
2016/3/25 19:45,7.24 
2016/3/25 20:00,6.00 
2016/3/25 20:15,5.13 
2016/3/25 20:30,4.86 
2016/3/25 20:45,4.74 
2016/3/25 21:00,4.36 
2016/3/25 21:15,3.62 
2016/3/25 21:30,2.86 
2016/3/25 21:45,3.28 
2016/3/25 22:00,4.05 
2016/3/25 22:15,3.90 
2016/3/25 22:30,3.03 
2016/3/25 22:45,1.58 
2016/3/25 23:00,1.17 
2016/3/25 23:15,1.36 
2016/3/25 23:30,1.37 
2016/3/25 23:45,2.15 
2016/3/26 0:00,3.76 
2016/3/26 0:15,4.30 
2016/3/26 0:30,3.51 
2016/3/26 0:45,3.42 
2016/3/26 1:00,3.73 
2016/3/26 1:15,3.33 
2016/3/26 1:30,2.07 
2016/3/26 1:45,1.25 
2016/3/26 2:00,1.74 
2016/3/26 2:15,2.27 
2016/3/26 2:30,2.04 
2016/3/26 2:45,1.95 
2016/3/26 3:00,1.74 
2016/3/26 3:15,1.38 
2016/3/26 3:30,1.33 
2016/3/26 3:45,1.35 
2016/3/26 4:00,1.35 
2016/3/26 4:15,1.15 
2016/3/26 4:30,1.17 
2016/3/26 4:45,1.53 
2016/3/26 5:00,1.24 
2016/3/26 5:15,0.83 
2016/3/26 5:30,0.87 
2016/3/26 5:45,0.78 
2016/3/26 6:00,0.87 
2016/3/26 6:15,1.05 
2016/3/26 6:30,0.92 
2016/3/26 6:45,1.10 
2016/3/26 7:00,1.80 
2016/3/26 7:15,2.42 
2016/3/26 7:30,2.78 
2016/3/26 7:45,2.78 
2016/3/26 8:00,2.36 
2016/3/26 8:15,2.09 
2016/3/26 8:30,1.96 
2016/3/26 8:45,1.95 
2016/3/26 9:00,2.14 
2016/3/26 9:15,2.16 
2016/3/26 9:30,1.86 
2016/3/26 9:45,1.69 
2016/3/26 10:00,1.98 
2016/3/26 10:15,2.30 
2016/3/26 10:30,2.25 
2016/3/26 10:45,2.45 
2016/3/26 11:00,3.16 
2016/3/26 11:15,3.53 
2016/3/26 11:30,3.54 
2016/3/26 11:45,3.67 
2016/3/26 12:00,3.56 
2016/3/26 12:15,3.31 
2016/3/26 12:30,4.43 
2016/3/26 12:45,5.76 
2016/3/26 13:00,5.93 
2016/3/26 13:15,5.47 
2016/3/26 13:30,5.50 
2016/3/26 13:45,6.25 
2016/3/26 14:00,7.25 
2016/3/26 14:15,8.70 
2016/3/26 14:30,9.85 
2016/3/26 14:45,10.51 
2016/3/26 15:00,10.91 
2016/3/26 15:15,11.48 
2016/3/26 15:30,12.43 
2016/3/26 15:45,13.41 
2016/3/26 16:00,13.89 
2016/3/26 16:15,14.17 
2016/3/26 16:30,14.30 
2016/3/26 16:45,14.27 
2016/3/26 17:00,14.56 
2016/3/26 17:15,14.98 
2016/3/26 17:30,15.22 
2016/3/26 17:45,15.41 
2016/3/26 18:00,15.75 
2016/3/26 18:15,16.09 
2016/3/26 18:30,16.30 
2016/3/26 18:45,16.51 
2016/3/26 19:00,16.60 
2016/3/26 19:15,16.44 
2016/3/26 19:30,16.12 
2016/3/26 19:45,15.51 
2016/3/26 20:00,14.64 
2016/3/26 20:15,13.79 
2016/3/26 20:30,12.94 
2016/3/26 20:45,12.52 
2016/3/26 21:00,12.41 
2016/3/26 21:15,12.44 
2016/3/26 21:30,12.54 
2016/3/26 21:45,11.69 
2016/3/26 22:00,10.75 
2016/3/26 22:15,10.36 
2016/3/26 22:30,10.19 
2016/3/26 22:45,9.84 
2016/3/26 23:00,8.91 
2016/3/26 23:15,8.40 
2016/3/26 23:30,8.20 
2016/3/26 23:45,7.87 
2016/3/27 0:00,7.56 
2016/3/27 0:15,7.32 
2016/3/27 0:30,6.92 
2016/3/27 0:45,6.41 
2016/3/27 1:00,6.07 
2016/3/27 1:15,5.75 
2016/3/27 1:30,4.22 
2016/3/27 1:45,2.75 
2016/3/27 2:00,4.05 
2016/3/27 2:15,5.55 
2016/3/27 2:30,5.22 
2016/3/27 2:45,4.84 
2016/3/27 3:00,4.30 
2016/3/27 3:15,2.86 
2016/3/27 3:30,2.17 
2016/3/27 3:45,1.91 
2016/3/27 4:00,1.39 
2016/3/27 4:15,1.33 
2016/3/27 4:30,1.47 
2016/3/27 4:45,1.38 
2016/3/27 5:00,1.38 
2016/3/27 5:15,1.35 
2016/3/27 5:30,1.33 
2016/3/27 5:45,1.22 
2016/3/27 6:00,0.94 
2016/3/27 6:15,0.72 
2016/3/27 6:30,0.66 
2016/3/27 6:45,0.92 
2016/3/27 7:00,1.07 
2016/3/27 7:15,1.14 
2016/3/27 7:30,1.37 
2016/3/27 7:45,1.63 
2016/3/27 8:00,1.44 
2016/3/27 8:15,0.97 
2016/3/27 8:30,0.78 
2016/3/27 8:45,0.85 
2016/3/27 9:00,0.87 
2016/3/27 9:15,0.83 
2016/3/27 9:30,0.79 
2016/3/27 9:45,1.06 
2016/3/27 10:00,1.50 
2016/3/27 10:15,1.68 
2016/3/27 10:30,1.49 
2016/3/27 10:45,1.28 
2016/3/27 11:00,1.36 
2016/3/27 11:15,1.51 
2016/3/27 11:30,1.57 
2016/3/27 11:45,1.62 
2016/3/27 12:00,1.83 
2016/3/27 12:15,2.43 
2016/3/27 12:30,3.17 
2016/3/27 12:45,4.15 
2016/3/27 13:00,5.45 
2016/3/27 13:15,6.25 
2016/3/27 13:30,6.61 
2016/3/27 13:45,6.78 
2016/3/27 14:00,7.01 
2016/3/27 14:15,7.77 
2016/3/27 14:30,8.44 
2016/3/27 14:45,8.67 
2016/3/27 15:00,8.89 
2016/3/27 15:15,9.50 
2016/3/27 15:30,10.32 
2016/3/27 15:45,10.94 
2016/3/27 16:00,11.52 
2016/3/27 16:15,12.00 
2016/3/27 16:30,12.39 
2016/3/27 16:45,12.49 
2016/3/27 17:00,12.32 
2016/3/27 17:15,12.33 
2016/3/27 17:30,12.52 
2016/3/27 17:45,12.54 
2016/3/27 18:00,12.47 
2016/3/27 18:15,12.47 
2016/3/27 18:30,12.36 
2016/3/27 18:45,12.29 
2016/3/27 19:00,12.25 
2016/3/27 19:15,12.12 
2016/3/27 19:30,11.89 
